app_id,application_date,applicant_age,annual_income,employment_length_raw,home_ownership,verification_status,loan_amount,term_months,interest_rate,purpose,grade,sub_grade,fico_score_proxy,open_credit_lines,total_credit_lines,revolving_balance,revolving_utilization_raw,delinq_2yrs,months_since_last_delinq,inquiries_last_6mo,public_records,monthly_debt_payments,loan_status,emp_length_years,revol_util_clean,monthly_income,dti_engineering,dti_engineered,bureau_num_accounts,bureau_active_accounts,bureau_total_credit_limit,bureau_total_current_balance,bureau_max_months_past_due,bureau_avg_account_age,target
APP217237,2022-04-24,41,33900.0,5 years,RENT,Not Verified,8900.0,60,13.08,credit_card,B,B5,633.0,8,11.0,28505.19,45.6,0,,0,0,901.41,Fully Paid,5.0,45.6,2825.0,0.3190831857277582,0.3190831857277582,3.0,3.0,30275.23,12777.26,0.0,140.66666666666666,0
APP217238,2021-10-09,45,,8 years,MORTGAGE,Not Verified,16600.0,36,6.63,credit_card,A,A1,677.0,12,13.0,11897.92,,0,,2,0,799.62,Fully Paid,8.0,,,,,3.0,3.0,29551.54,10155.99,0.0,125.66666666666667,0
APP217239,2023-04-25,27,53800.0,< 1 year,RENT,Verified,10100.0,60,18.23,major_purchase,D,D3,664.0,9,12.0,8044.28,22.2%,3,,0,0,1149.23,Fully Paid,0.5,22.2,4483.333333333333,0.2563338289391077,0.2563338289391077,2.0,2.0,33969.840000000004,10137.06,0.0,26.0,0
APP217240,2022-01-31,33,,5 years,RENT,Not Verified,26500.0,60,9.36,credit_card,A,A5,708.0,11,13.0,4156.35,33.5%,0,,2,0,1673.38,Fully Paid,5.0,33.5,,,,2.0,1.0,14324.0,2968.9,0.0,104.0,0
APP217241,2023-07-20,32,22600.0,7 years,RENT,Source Verified,9100.0,36,10.74,debt_consolidation,B,B4,701.0,8,15.0,29292.56,0.521,0,44.0,0,0,168.26,Fully Paid,7.0,0.521,1883.3333333333333,0.08934159287291596,0.08934159287291596,3.0,1.0,18549.14,10449.84,0.0,91.33333333333333,0
APP217242,2024-06-28,31,30200.0,8 years,RENT,Not Verified,25300.0,36,19.91,debt_consolidation,D,D2,663.0,6,14.0,14359.09,50.0%,3,31.0,0,0,303.65,Fully Paid,8.0,50.0,2516.6666666666665,0.12065562909113021,0.12065562909113021,3.0,1.0,12474.720000000001,5138.55,7.0,80.66666666666667,0
APP217243,11/30/2024,41,41200.0,10+ years,RENT,Verified,4700.0,36,12.28,home_improvement,B,B2,689.0,10,14.0,5067.47,49.4,0,,0,0,761.93,Fully Paid,10.0,49.4,3433.3333333333335,0.22192135915866368,0.22192135915866368,1.0,1.0,27847.97,12635.58,0.0,17.0,0
APP217245,2024-07-04,44,35600.0,6 years,MORTGAGE,Verified,13600.0,36,11.8,home_improvement,B,B5,679.0,9,11.0,103.77,61.3,0,,2,0,394.68,Fully Paid,6.0,61.3,2966.6666666666665,0.1330382022023467,0.1330382022023467,1.0,1.0,22491.89,17853.29,0.0,170.0,0
APP217246,2022-01-17,21,55500.0,8 years,MORTGAGE,Not Verified,5700.0,36,14.46,credit_card,C,C2,709.0,11,12.0,4986.48,51.0,0,6.0,2,0,536.7,Fully Paid,8.0,51.0,4625.0,0.11604324321815282,0.11604324321815282,3.0,3.0,26707.36,20048.98,0.0,44.333333333333336,0
APP217247,08/23/2022,53,43000.0,10+ years,MORTGAGE,Verified,20700.0,36,11.89,debt_consolidation,B,B5,690.0,7,11.0,4924.94,0.808,0,,0,0,1365.44,Fully Paid,10.0,0.808,3583.3333333333335,0.3810530231494736,0.3810530231494736,2.0,2.0,25806.01,8197.39,0.0,145.5,0
APP217248,2023-09-02,31,189400.0,3 years,MORTGAGE,Not Verified,24300.0,36,12.25,credit_card,B,B4,744.0,3,7.0,7854.2,69.7,0,,1,0,4503.8,Fully Paid,3.0,69.7,15783.333333333334,0.2853516367295448,0.2853516367295448,3.0,2.0,34784.05,23041.21,3.0,31.0,0
APP217249,2022-11-12,41,47300.0,3 years,RENT,Source Verified,15100.0,36,16.44,debt_consolidation,C,C4,653.0,12,14.0,9550.39,98.6,1,,1,0,1170.58,Fully Paid,3.0,98.6,3941.6666666666665,0.29697589844474187,0.29697589844474187,4.0,4.0,48944.39,19534.71,10.0,93.25,0
APP217250,2024-01-09,21,70900.0,10+ years,MORTGAGE,Verified,16800.0,60,12.04,debt_consolidation,B,B1,666.0,12,16.0,465.29,106.2,0,,1,0,1464.61,Fully Paid,10.0,106.2,5908.333333333333,0.2478888575038834,0.2478888575038834,3.0,3.0,7771.55,2900.03,4.0,81.33333333333333,0
APP217251,2022-06-29,49,52100.0,,RENT,Not Verified,9000.0,36,17.46,home_improvement,C,C5,713.0,6,7.0,437.63,89.2%,0,,0,0,1318.11,Fully Paid,,89.2,4341.666666666667,0.3035953934041622,0.3035953934041622,4.0,4.0,25251.92,14283.68,0.0,46.75,0
APP217252,2023-02-02,34,62400.0,10+ years,RENT,Verified,8300.0,60,7.79,major_purchase,A,A4,719.0,11,16.0,6290.48,53.0,0,,1,0,975.62,Fully Paid,10.0,53.0,5200.0,0.18761923073315015,0.18761923073315015,2.0,2.0,24893.16,7732.6,8.0,17.0,0
APP217253,2022-04-15,43,56600.0,1 year,MORTGAGE,Source Verified,19400.0,36,10.36,other,A,A5,693.0,5,8.0,3568.78,96.7,0,,1,1,859.24,Fully Paid,1.0,96.7,4716.666666666667,0.18217102469635948,0.18217102469635948,4.0,4.0,58663.12,12156.220000000001,0.0,106.0,0
APP217254,2022-02-02,50,46900.0,3 years,OWN,Not Verified,17900.0,60,9.93,medical,B,B4,687.0,12,15.0,9849.71,38.2,0,,1,0,307.17,Fully Paid,3.0,38.2,3908.3333333333335,0.07859360339140463,0.07859360339140463,3.0,2.0,20502.670000000002,17202.01,0.0,67.33333333333333,0
APP217256,2024-02-09,32,36900.0,10+ years,MORTGAGE,Source Verified,13600.0,36,11.29,credit_card,B,B3,748.0,8,13.0,2678.43,71.6,3,,0,0,295.92,Fully Paid,10.0,71.6,3075.0,0.09623414631016777,0.09623414631016777,2.0,1.0,6676.37,2493.87,0.0,13.5,0
APP217257,2022-03-14,42,46700.0,10+ years,RENT,Source Verified,26600.0,36,8.31,car,B,B1,690.0,11,19.0,15910.16,,1,,0,0,834.14,Fully Paid,10.0,,3891.6666666666665,0.2143400427714758,0.2143400427714758,5.0,5.0,32837.09,14634.58,0.0,117.8,0
APP217258,2023-05-09,47,44800.0,5 years,RENT,Source Verified,27400.0,36,9.6,debt_consolidation,B,B1,727.0,6,8.0,7662.4,48.5,1,47.0,0,0,1092.78,Fully Paid,5.0,48.5,3733.3333333333335,0.2927089284930244,0.2927089284930244,5.0,5.0,32107.03,11612.300000000001,0.0,74.4,0
APP217259,2024-06-07,33,41500.0,7 years,MORTGAGE,Not Verified,16800.0,36,9.88,debt_consolidation,B,B3,643.0,12,15.0,9597.51,38.2%,0,,1,0,968.85,Fully Paid,7.0,38.2,3458.3333333333335,0.2801493975093544,0.2801493975093544,3.0,3.0,12264.51,6141.1,0.0,111.66666666666667,0
APP217261,2022-10-13,34,59100.0,10+ years,RENT,Not Verified,10300.0,60,16.39,debt_consolidation,D,D5,657.0,7,16.0,4135.47,73.7%,2,29.0,1,0,1251.99,Fully Paid,10.0,73.7,4925.0,0.25421116746107386,0.25421116746107386,6.0,5.0,34517.53,13312.400000000001,0.0,93.16666666666667,0
APP217262,2022-06-02,21,64800.0,2 years,RENT,Verified,18200.0,36,19.07,home_improvement,E,E2,677.0,8,11.0,3721.25,44.7,0,,2,0,1341.87,Fully Paid,2.0,44.7,5400.0,0.2484944443984269,0.2484944443984269,4.0,2.0,31540.67,9687.3,1.0,105.75,0
APP217263,2021-11-08,26,118300.0,< 1 year,MORTGAGE,Not Verified,7300.0,36,13.53,medical,B,B4,702.0,7,12.0,121.42,78.8%,0,,0,0,1137.22,Fully Paid,0.5,78.8,9858.333333333334,0.11535621300605008,0.11535621300605008,2.0,2.0,12940.27,5736.900000000001,0.0,105.5,0
APP217264,07/06/2024,44,110800.0,,RENT,Verified,8100.0,60,20.29,credit_card,D,D5,624.0,7,12.0,2259.03,104.1,1,,3,0,2796.1,Charged Off,,104.1,9233.333333333334,0.30282671476864687,0.30282671476864687,5.0,2.0,36143.34,22225.059999999998,7.0,95.6,1
APP217265,04/07/2024,27,42500.0,7 years,OWN,Not Verified,31100.0,36,11.92,credit_card,B,B5,694.0,5,8.0,7746.87,85.9,1,,0,1,732.32,Fully Paid,7.0,85.9,3541.6666666666665,0.2067727058239701,0.2067727058239701,3.0,2.0,31322.409999999996,13295.720000000001,0.0,66.33333333333333,0
APP217266,2023-01-18,26,72500.0,9 years,OWN,Source Verified,14300.0,36,13.46,home_improvement,B,B3,660.0,3,6.0,726.71,63.8,0,,1,0,1000.95,Fully Paid,9.0,63.8,6041.666666666667,0.1656744827311987,0.1656744827311987,4.0,4.0,45901.04,30028.88,0.0,109.75,0
APP217267,11/16/2022,29,52500.0,10+ years,OWN,Source Verified,1200.0,60,5.51,car,B,B2,741.0,5,11.0,1349.57,84.4,0,,2,0,1030.95,Fully Paid,10.0,84.4,4375.0,0.2356457142318524,0.2356457142318524,2.0,1.0,17326.66,2827.69,0.0,59.5,0
APP217268,11/26/2021,21,49100.0,< 1 year,MORTGAGE,Not Verified,17800.0,36,15.18,debt_consolidation,C,C2,647.0,7,10.0,3834.64,0.87,0,,1,0,953.43,Fully Paid,0.5,0.87,4091.6666666666665,0.2330175152179998,0.2330175152179998,3.0,3.0,15223.73,10590.48,2.0,75.33333333333333,0
APP217269,2024-09-21,33,62800.0,7 years,MORTGAGE,Not Verified,24900.0,36,15.31,debt_consolidation,C,C2,635.0,10,13.0,1943.18,46.1%,0,,0,0,998.41,Fully Paid,7.0,46.1,5233.333333333333,0.19077898085526515,0.19077898085526515,2.0,2.0,40023.369999999995,5558.26,0.0,120.0,0
APP217271,2023-06-04,31,26900.0,< 1 year,MORTGAGE,Source Verified,6000.0,36,12.66,medical,B,B3,725.0,9,12.0,4423.09,59.3,0,,3,0,509.16,Charged Off,0.5,59.3,2241.6666666666665,0.2271345723893824,0.2271345723893824,2.0,0.0,5406.17,2452.25,0.0,61.0,1
APP217273,2023-04-20,39,131400.0,8 years,OWN,Not Verified,25200.0,36,22.03,major_purchase,F,F2,590.0,4,12.0,4163.51,53.4%,0,,1,0,1101.29,Fully Paid,8.0,53.4,10950.0,0.1005744292145594,0.1005744292145594,3.0,3.0,19925.71,7865.94,0.0,71.66666666666667,0
APP217274,2022-11-21,24,146200.0,4 years,MORTGAGE,Not Verified,16800.0,36,9.82,car,A,A2,658.0,14,18.0,3331.92,89.3,0,,0,0,1678.34,Fully Paid,4.0,89.3,12183.333333333334,0.13775704513233183,0.13775704513233183,7.0,7.0,60456.69,28352.760000000002,7.0,103.71428571428571,0
APP217275,2022-07-30,46,47700.0,5 years,MORTGAGE,Not Verified,18600.0,60,10.99,credit_card,B,B1,687.0,6,13.0,16556.57,55.2,0,3.0,0,0,1229.87,Fully Paid,5.0,55.2,3975.0,0.3094012577837984,0.3094012577837984,0.0,0.0,0.0,0.0,0.0,0.0,0
APP217276,2023-07-09,43,78600.0,5 years,MORTGAGE,Not Verified,21700.0,60,14.03,vacation,C,C2,639.0,11,15.0,773.11,,1,39.0,1,0,1252.29,Fully Paid,5.0,,6550.0,0.19118931294791,0.19118931294791,2.0,1.0,29826.58,16238.32,0.0,120.0,0
APP217277,2023-04-01,44,44000.0,2 years,RENT,Not Verified,25700.0,36,16.4,moving,D,D5,630.0,10,15.0,15803.9,28.7%,3,,2,0,1198.92,Charged Off,2.0,28.7,3666.6666666666665,0.326978181729006,0.326978181729006,3.0,2.0,18200.84,6983.83,0.0,39.666666666666664,1
APP217279,2024-08-24,43,55400.0,2 years,RENT,Not Verified,12400.0,36,17.25,moving,D,D5,626.0,7,17.0,5388.95,0.832,2,,1,1,673.93,Fully Paid,2.0,0.832,4616.666666666667,0.14597761729690012,0.14597761729690012,3.0,2.0,17629.6,8828.4,9.0,121.66666666666667,0
APP217280,2024-03-01,25,51500.0,5 years,OWN,Not Verified,9100.0,36,11.67,other,B,B2,676.0,6,9.0,7454.84,69.7%,0,,2,0,564.57,Fully Paid,5.0,69.7,4291.666666666667,0.13155029123148343,0.13155029123148343,2.0,2.0,3623.66,1427.47,0.0,109.5,0
APP217281,2022-04-05,24,79800.0,4 years,MORTGAGE,Not Verified,9200.0,36,13.1,small_business,B,B4,638.0,9,12.0,22221.76,96.0%,0,,0,0,1461.51,Fully Paid,4.0,96.0,6650.0,0.21977593981657503,0.21977593981657503,4.0,4.0,18949.72,7369.4,0.0,66.0,0
APP217282,2023-01-31,49,53400.0,10+ years,OWN,Source Verified,21500.0,60,24.44,debt_consolidation,F,F4,609.0,10,14.0,5454.28,28.9%,0,21.0,2,0,855.37,Fully Paid,10.0,28.9,4450.0,0.19221797748489483,0.19221797748489483,3.0,3.0,23956.95,8647.2,0.0,82.0,0
APP217283,2024-05-31,33,100400.0,9 years,MORTGAGE,Source Verified,18200.0,36,16.53,car,C,C5,646.0,6,11.0,22981.48,0.39,0,,1,0,1801.16,Fully Paid,9.0,0.39,8366.666666666666,0.21527808762367195,0.21527808762367195,0.0,0.0,0.0,0.0,0.0,0.0,0
APP217286,06/27/2021,28,115000.0,,OWN,Source Verified,16900.0,36,18.7,debt_consolidation,D,D3,624.0,7,17.0,20645.04,49.2%,1,,3,0,2530.58,Fully Paid,,49.2,9583.333333333334,0.26406052171157623,0.26406052171157623,3.0,2.0,6024.64,1143.33,0.0,77.66666666666667,0
APP217288,08/30/2021,32,40200.0,2 years,RENT,Source Verified,23700.0,60,21.22,medical,E,E4,589.0,7,12.0,4977.74,54.0%,1,1.0,3,0,974.9,Fully Paid,2.0,54.0,3350.0,0.2910149252862642,0.2910149252862642,4.0,3.0,24519.089999999997,15279.45,2.0,90.0,0
APP217289,2022-02-28,36,36100.0,3 years,MORTGAGE,Source Verified,16600.0,60,18.39,other,D,D1,593.0,8,12.0,12619.02,66.3,2,,0,0,421.36,Charged Off,3.0,66.3,3008.3333333333335,0.14006426588141907,0.14006426588141907,2.0,2.0,16649.13,3890.34,0.0,27.5,1
APP217290,2022-04-21,57,64500.0,1 year,MORTGAGE,Source Verified,10000.0,36,13.37,credit_card,C,C4,654.0,8,12.0,2366.19,78.5,2,,0,0,1476.42,Fully Paid,1.0,78.5,5375.0,0.27468279064657064,0.27468279064657064,4.0,3.0,42389.630000000005,22318.57,4.0,58.25,0
APP217291,05/23/2023,50,84100.0,,MORTGAGE,Source Verified,32200.0,36,7.74,medical,A,A2,698.0,8,9.0,10371.93,92.5,0,,0,0,2500.52,Fully Paid,,92.5,7008.333333333333,0.3567923899609809,0.3567923899609809,4.0,3.0,18558.75,4747.41,0.0,71.75,0
APP217292,2024-10-08,50,46900.0,4 years,MORTGAGE,Not Verified,24700.0,36,22.36,medical,E,E2,,10,14.0,11040.93,14.2,0,,0,0,506.1,Charged Off,4.0,14.2,3908.3333333333335,0.1294925372803004,0.1294925372803004,3.0,1.0,63613.880000000005,16673.41,9.0,96.0,1
APP217293,2024-07-03,35,40900.0,10+ years,RENT,Not Verified,22700.0,36,11.21,debt_consolidation,B,B4,689.0,8,11.0,2080.76,0.51,1,,0,0,633.21,Fully Paid,10.0,0.51,3408.3333333333335,0.18578288503106616,0.18578288503106616,2.0,1.0,28582.870000000003,12491.74,0.0,63.5,0
APP217296,03/26/2022,54,50000.0,10+ years,MORTGAGE,Verified,18200.0,36,9.04,car,A,A4,673.0,10,15.0,13642.27,57.5,0,,0,0,1423.49,Fully Paid,10.0,57.5,4166.666666666667,0.3416375999180069,0.3416375999180069,5.0,3.0,20537.2,12682.699999999999,6.0,80.6,0
APP217297,2022-11-24,49,81500.0,3 years,RENT,Not Verified,26500.0,60,15.72,small_business,D,D3,650.0,5,12.0,10344.23,105.7,0,,0,0,642.99,Fully Paid,3.0,105.7,6791.666666666667,0.09467337421918919,0.09467337421918919,1.0,0.0,1976.49,1290.44,0.0,106.0,0
APP217299,2023-03-19,29,42300.0,1 year,RENT,Verified,11000.0,36,18.47,medical,D,D5,648.0,13,20.0,4688.66,35.2%,3,,0,0,611.86,Fully Paid,1.0,35.2,3525.0,0.17357730491529721,0.17357730491529721,1.0,1.0,11822.23,4392.52,1.0,171.0,0
APP217300,2022-02-19,47,119900.0,2 years,RENT,Source Verified,1000.0,36,12.87,other,B,B5,667.0,11,17.0,14511.9,,0,,2,0,1101.39,Fully Paid,2.0,,9991.666666666666,0.11023085903817541,0.11023085903817541,4.0,3.0,40063.35,10763.66,1.0,108.0,0
APP217301,2021-09-03,42,,,RENT,Source Verified,5500.0,36,18.36,other,D,D5,708.0,12,17.0,4964.68,61.2,1,50.0,0,0,585.77,Fully Paid,,61.2,,,,5.0,3.0,20908.36,5219.32,0.0,109.2,0
APP217302,07/07/2022,31,29600.0,10+ years,MORTGAGE,Verified,17500.0,60,12.01,debt_consolidation,B,B3,640.0,4,7.0,1906.29,23.9,1,,2,0,329.83,Fully Paid,10.0,23.9,2466.6666666666665,0.13371486481065614,0.13371486481065614,0.0,0.0,0.0,0.0,0.0,0.0,0
APP217303,2022-09-25,39,47100.0,3 years,MORTGAGE,Not Verified,16100.0,60,19.68,debt_consolidation,D,D4,662.0,4,8.0,9121.87,53.3,0,69.0,1,1,196.27,Fully Paid,3.0,53.3,3925.0,0.05000509552866113,0.05000509552866113,3.0,1.0,21222.81,12423.24,0.0,150.66666666666666,0
APP217304,2023-01-29,24,84900.0,6 years,RENT,Not Verified,18400.0,60,9.66,other,B,B3,674.0,8,12.0,20519.6,0.287,0,,0,0,1268.45,Fully Paid,6.0,0.287,7075.0,0.17928621905593128,0.17928621905593128,0.0,0.0,0.0,0.0,0.0,0.0,0
APP217306,2022-10-25,40,56200.0,< 1 year,MORTGAGE,Not Verified,17200.0,60,21.95,debt_consolidation,F,F5,652.0,4,10.0,5491.01,30.9%,3,,2,0,1068.85,Charged Off,0.5,30.9,4683.333333333333,0.22822419923952506,0.22822419923952506,4.0,4.0,27745.0,14221.57,0.0,96.75,1
APP217307,2024-01-21,33,,9 years,MORTGAGE,Not Verified,17800.0,36,25.95,debt_consolidation,F,F5,632.0,13,18.0,2734.54,55.7,0,,2,0,340.27,Fully Paid,9.0,55.7,,,,5.0,5.0,23281.88,8510.61,0.0,81.0,0
APP217308,2023-05-21,43,43500.0,5 years,OWN,Not Verified,12100.0,36,11.84,credit_card,B,B1,654.0,14,20.0,8667.77,57.0,1,,0,0,1431.5,Fully Paid,5.0,57.0,3625.0,0.394896551615201,0.394896551615201,3.0,2.0,49989.909999999996,23586.77,0.0,89.33333333333333,0
APP217310,2022-08-26,40,41800.0,9 years,MORTGAGE,Verified,1000.0,36,7.82,debt_consolidation,B,B1,619.0,14,21.0,15296.77,0.025,0,,2,0,745.3,Fully Paid,9.0,0.025,3483.3333333333335,0.21396172242661385,0.21396172242661385,2.0,1.0,9400.93,3119.3599999999997,0.0,118.0,0
APP217311,08/21/2023,50,47800.0,10+ years,RENT,Verified,4900.0,36,15.87,debt_consolidation,C,C5,710.0,5,9.0,3297.13,,0,,2,0,1198.98,Fully Paid,10.0,,3983.3333333333335,0.30099916310435165,0.30099916310435165,2.0,1.0,7686.289999999999,1652.21,2.0,38.5,0
APP217312,02/23/2024,40,66800.0,7 years,RENT,Verified,1700.0,36,9.78,debt_consolidation,B,B5,669.0,13,15.0,2359.2,,0,,1,0,1125.54,Fully Paid,7.0,,5566.666666666667,0.20219281433493538,0.20219281433493538,2.0,2.0,4248.38,1882.17,0.0,80.5,0
APP217313,2023-11-25,46,47600.0,8 years,RENT,Source Verified,2800.0,36,11.1,debt_consolidation,B,B5,712.0,8,15.0,13146.78,46.9%,0,5.0,0,0,209.45,Fully Paid,8.0,46.9,3966.6666666666665,0.0528025209950918,0.0528025209950918,0.0,0.0,0.0,0.0,0.0,0.0,0
APP217314,2023-03-13,44,99900.0,1 year,RENT,Source Verified,23300.0,36,23.02,debt_consolidation,E,E4,710.0,8,14.0,387.31,89.1,0,,0,0,1891.36,Fully Paid,1.0,89.1,8325.0,0.22719039036310024,0.22719039036310024,4.0,4.0,17056.510000000002,7287.32,9.0,109.25,0
APP217315,2021-10-01,31,130200.0,10+ years,MORTGAGE,Verified,30000.0,36,23.18,debt_consolidation,F,F3,605.0,7,12.0,4112.31,60.8%,3,,2,0,977.44,Fully Paid,10.0,60.8,10850.0,0.09008663593639754,0.09008663593639754,4.0,2.0,24476.03,11773.02,0.0,29.0,0
APP217316,2024-07-24,38,61200.0,1 year,RENT,Verified,15400.0,36,14.77,major_purchase,C,C3,679.0,15,22.0,12037.05,91.2,1,,1,0,1728.14,Fully Paid,1.0,91.2,5100.0,0.3388509803257155,0.3388509803257155,5.0,3.0,40736.45,18755.050000000003,0.0,60.4,0
APP217317,2024-07-26,33,43400.0,,MORTGAGE,Not Verified,11400.0,36,11.04,car,B,B3,640.0,14,22.0,577.71,60.4%,2,,0,0,843.07,Fully Paid,,60.4,3616.6666666666665,0.23310691237794282,0.23310691237794282,3.0,2.0,33935.47,15004.89,0.0,112.33333333333333,0
APP217318,10/04/2021,45,42200.0,10+ years,MORTGAGE,Not Verified,15200.0,60,18.82,moving,D,D5,642.0,8,16.0,4612.38,,0,,1,0,491.25,Fully Paid,10.0,,3516.6666666666665,0.13969194308823926,0.13969194308823926,8.0,5.0,62055.09,14867.029999999999,0.0,64.75,0
APP217319,2021-05-07,50,58100.0,2 years,MORTGAGE,Verified,22700.0,36,7.38,debt_consolidation,A,A3,725.0,6,8.0,2551.24,21.3%,0,,0,0,1534.77,Fully Paid,2.0,21.3,4841.666666666667,0.31699208255070727,0.31699208255070727,4.0,3.0,19371.809999999998,9391.69,2.0,34.75,0
APP217320,02/18/2024,35,68800.0,7 years,MORTGAGE,Verified,2500.0,36,7.83,credit_card,A,A5,660.0,12,15.0,3232.83,49.4,0,,0,0,1282.14,Fully Paid,7.0,49.4,5733.333333333333,0.2236290697284368,0.2236290697284368,6.0,5.0,44568.08,20734.17,0.0,82.16666666666667,0
APP217321,2022-12-03,31,55800.0,10+ years,MORTGAGE,Not Verified,10300.0,60,9.2,home_improvement,A,A2,696.0,9,12.0,3438.95,110.0,0,,0,0,777.17,Fully Paid,10.0,110.0,4650.0,0.16713333329739066,0.16713333329739066,3.0,1.0,41929.049999999996,10662.98,6.0,74.66666666666667,0
APP217322,11/02/2022,45,62900.0,10+ years,MORTGAGE,Source Verified,10300.0,36,21.59,major_purchase,E,E5,614.0,9,13.0,5529.04,33.1,1,,0,0,1460.78,Fully Paid,10.0,33.1,5241.666666666667,0.27868616846829514,0.27868616846829514,2.0,2.0,2470.2200000000003,1307.71,5.0,86.5,0
APP217323,2022-12-20,39,36300.0,1 year,RENT,Source Verified,1000.0,36,11.43,medical,B,B4,657.0,10,12.0,4449.53,68.2,0,,0,1,678.66,Fully Paid,1.0,68.2,3025.0,0.22435041314897508,0.22435041314897508,3.0,2.0,19511.48,17536.66,11.0,47.333333333333336,0
APP217324,2022-04-29,21,26200.0,,MORTGAGE,Not Verified,21700.0,60,12.13,major_purchase,B,B5,749.0,7,13.0,1716.92,62.2%,0,,1,1,703.35,Fully Paid,,62.2,2183.3333333333335,0.32214503802039157,0.32214503802039157,5.0,5.0,38487.53,18206.7,0.0,78.8,0
APP217325,2023-11-29,29,35300.0,2 years,RENT,Not Verified,14200.0,60,23.21,home_improvement,F,F2,538.0,9,16.0,3009.22,48.3,0,37.0,0,0,1056.08,Fully Paid,2.0,48.3,2941.6666666666665,0.35900736531705135,0.35900736531705135,4.0,3.0,40923.58,20519.56,0.0,109.5,0
APP217326,2022-07-10,34,93200.0,6 years,RENT,Source Verified,22700.0,36,13.77,car,C,C2,666.0,6,9.0,3788.17,56.4,1,,0,0,2360.37,Fully Paid,6.0,56.4,7766.666666666667,0.30391030039005446,0.30391030039005446,5.0,5.0,96029.39,24599.48,1.0,108.8,0
APP217328,2021-03-16,32,45500.0,7 years,MORTGAGE,Verified,15400.0,60,8.65,debt_consolidation,A,A5,673.0,9,14.0,27176.01,18.9,1,,1,1,611.89,Fully Paid,7.0,18.9,3791.6666666666665,0.1613775823750213,0.1613775823750213,4.0,4.0,31944.53,13692.630000000001,11.0,103.25,0
APP217330,04/30/2023,36,48500.0,5 years,MORTGAGE,Verified,8700.0,36,10.77,debt_consolidation,B,B2,678.0,8,13.0,11526.16,29.0%,0,,0,1,702.56,Fully Paid,5.0,29.0,4041.6666666666665,0.17382927830750616,0.17382927830750616,2.0,2.0,8659.31,1721.3400000000001,0.0,119.0,0
APP217331,2024-03-21,55,78800.0,10+ years,MORTGAGE,Verified,25000.0,60,12.8,credit_card,C,C3,732.0,10,15.0,26852.13,24.5,1,,0,0,1211.38,Fully Paid,10.0,24.5,6566.666666666667,0.1844741116470344,0.1844741116470344,3.0,2.0,28209.43,12262.990000000002,1.0,83.0,0
APP217332,2021-04-18,21,63600.0,,RENT,Verified,27800.0,60,19.9,small_business,D,D5,656.0,11,14.0,4173.8,,1,,2,1,997.91,Fully Paid,,,5300.0,0.1882849056248519,0.1882849056248519,2.0,2.0,12410.56,5189.52,9.0,100.5,0
APP217334,2023-09-04,21,53000.0,10+ years,MORTGAGE,Not Verified,25800.0,36,5.3,car,A,A2,685.0,3,9.0,8452.67,,0,,0,1,661.88,Fully Paid,10.0,,4416.666666666667,0.14985962260757893,0.14985962260757893,4.0,3.0,29665.47,17214.79,0.0,101.75,0
APP217335,01/16/2022,61,67400.0,3 years,RENT,Verified,21300.0,60,21.54,debt_consolidation,F,F2,551.0,12,16.0,13824.86,42.4,1,31.0,0,1,833.78,Charged Off,3.0,42.4,5616.666666666667,0.14844747771837727,0.14844747771837727,3.0,3.0,14415.15,9750.87,0.0,104.0,1
APP217337,2021-02-02,44,95400.0,10+ years,MORTGAGE,Source Verified,6300.0,36,12.3,home_improvement,B,B3,640.0,9,14.0,9375.8,68.4%,1,,1,0,1615.77,Fully Paid,10.0,68.4,7950.0,0.20324150940839728,0.20324150940839728,3.0,2.0,29509.88,15470.93,2.0,131.66666666666666,0
APP217338,12/27/2022,51,49300.0,< 1 year,RENT,Not Verified,3500.0,36,18.9,home_improvement,E,E5,593.0,10,13.0,39863.56,1.055,0,,1,1,883.1,Fully Paid,0.5,1.055,4108.333333333333,0.2149533468036625,0.2149533468036625,4.0,4.0,40951.31,17723.13,0.0,79.5,0
APP217339,2021-07-15,46,156000.0,5 years,OWN,Source Verified,10100.0,36,21.25,debt_consolidation,E,E2,605.0,11,19.0,9523.11,0.787,0,17.0,1,0,3113.58,Charged Off,5.0,0.787,13000.0,0.23950615382773027,0.23950615382773027,1.0,1.0,9651.55,7584.2,0.0,138.0,1
APP217340,2022-02-14,41,122800.0,10+ years,MORTGAGE,Not Verified,14100.0,60,16.77,credit_card,D,D2,690.0,3,5.0,730.07,0.831,2,,1,0,2926.9,Fully Paid,10.0,0.831,10233.333333333334,0.2860162866170016,0.2860162866170016,6.0,4.0,47273.1,23418.02,0.0,80.66666666666667,0
APP217341,09/16/2022,53,19300.0,3 years,MORTGAGE,Not Verified,21600.0,36,15.05,debt_consolidation,C,C2,689.0,8,9.0,2015.17,53.7,1,,0,0,319.39,Fully Paid,3.0,53.7,1608.3333333333333,0.198584455835077,0.198584455835077,3.0,3.0,18259.93,3533.62,2.0,157.33333333333334,0
APP217342,11/01/2022,52,46600.0,2 years,RENT,Not Verified,23400.0,60,27.05,small_business,G,G1,633.0,7,13.0,541.68,23.1,2,23.0,2,0,1300.54,Charged Off,2.0,23.1,3883.3333333333335,0.33490300420560437,0.33490300420560437,0.0,0.0,0.0,0.0,0.0,0.0,1
