app_id,application_date,applicant_age,annual_income,employment_length_raw,home_ownership,verification_status,loan_amount,term_months,interest_rate,purpose,grade,sub_grade,fico_score_proxy,open_credit_lines,total_credit_lines,revolving_balance,revolving_utilization_raw,delinq_2yrs,months_since_last_delinq,inquiries_last_6mo,public_records,monthly_debt_payments,loan_status
APP215227,2024-09-29,45,76400.0,2 years,MORTGAGE,Source Verified,6400.0,36,7.84,credit_card,B,B1,653.0,9,15.0,12534.92,92.4%,0,,2,0,698.2,Fully Paid
APP215228,2024-04-15,44,31800.0,< 1 year,Rent,Not Verified,15100.0,60,11.54,debt_consolidation,A,A4,744.0,10,15.0,17800.1,70.5%,0,,0,0,464.93,Current
APP215229,2023-06-14,32,87300.0,< 1 year,MORTGAGE,Verified,5100.0,36,11.03,debt_consolidation,B,B2,676.0,4,5.0,13881.69,67.9,0,,0,0,827.78,Fully Paid
APP215230,11/07/2022,36,33300.0,10+ years,OWN,Source Verified,17700.0,60,15.35,credit_card,C,C4,704.0,9,12.0,474.88,92.5,1,11.0,0,1,928.57,Fully Paid
APP215231,2022-05-19,27,58300.0,1 year,OWN,Not Verified,5700.0,60,16.74,debt_consolidation,C,C4,639.0,9,11.0,4526.11,23.0%,0,26.0,2,0,813.82,Fully Paid
APP215232,11/29/2024,29,61000.0,4 years,RENT,Not Verified,5700.0,36,5.3,credit_card,A,A1,687.0,10,14.0,2184.41,102.3,0,,0,1,547.14,Fully Paid
APP215233,02/16/2022,45,70200.0,7 years,MORTGAGE,Source Verified,27900.0,60,18.65,major_purchase,E,E2,652.0,7,7.0,4856.72,75.4,0,,3,0,1837.55,Charged Off
APP215234,2024-07-11,21,28300.0,5 years,MORTGAGE,Source Verified,16800.0,36,10.89,debt_consolidation,B,B5,689.0,8,11.0,5719.4,0.254,0,,0,0,264.04,Fully Paid
APP215235,2022-08-07,47,41700.0,n/a,OWN,Source Verified,19000.0,60,16.3,credit_card,D,D3,672.0,10,12.0,5176.49,0.735,0,35.0,2,0,973.99,Charged Off
APP215236,03/22/2024,46,29600.0,10+ years,RENT,Not Verified,25500.0,60,11.52,debt_consolidation,B,B4,705.0,9,15.0,9817.13,83.6,0,20.0,2,0,149.34,Fully Paid
APP215237,2024-08-25,55,46300.0,10+ years,MORTGAGE,Verified,19400.0,36,17.61,debt_consolidation,C,C4,661.0,9,9.0,1948.91,0.577,0,,0,0,1351.43,Current
APP215238,2023-08-26,53,56700.0,7 years, RENT,Not Verified,17500.0,36,9.26,major_purchase,A,A4,727.0,10,11.0,10856.63,98.3,0,,0,0,1421.16,Fully Paid
APP215239,2022-10-02,42,79200.0,10+ years,RENT,Not Verified,10900.0,36,21.17,credit_card,E,E5,662.0,8,12.0,2115.27,51.5%,0,37.0,2,1,1934.69,Fully Paid
APP215240,05/21/2022,30,44600.0,2 years,MORTGAGE,Verified,7700.0,36,10.58,medical,B,B2,677.0,6,9.0,5731.27,0.347,0,14.0,0,0,1022.61,Fully Paid
APP215241,2021-07-26,45,42900.0,n/a,mortgage,Not Verified,1000.0,36,14.38,credit_card,C,C4,694.0,6,8.0,5188.99,71.4%,0,,0,0,567.22,Fully Paid
APP215242,03/18/2022,46,95500.0,6 years,RENT,Not Verified,18600.0,36,21.13,debt_consolidation,E,E4,670.0,5,11.0,6493.53,N/A,0,,3,1,1776.52,Fully Paid
APP215243,05/01/2023,48,41900.0,n/a,rent,Not Verified,10400.0,60,13.44,credit_card,C,C1,666.0,14,16.0,2215.75,0.151,0,,2,0,291.87,Current
APP215244,02/01/2024,55,81400.0,7 years,MORTGAGE,Not Verified,15200.0,36,14.27,car,C,C4,691.0,12,18.0,7019.01,N/A,1,,0,0,988.6,Fully Paid
APP215245,2023-12-17,41,36400.0,10+ years,MORTGAGE,Source Verified,19400.0,36,17.28,debt_consolidation,D,D3,661.0,10,11.0,1784.76,44.3%,0,,2,0,868.86,Fully Paid
APP215246,2021-09-25,21,31700.0,2 years,RENT,Not Verified,18500.0,60,9.91,small_business,B,B5,698.0,6,12.0,1926.08,0.542,0,,2,0,138.87,Fully Paid
APP215247,11/05/2024,48,81000.0,4 years,OTHER,Source Verified,10700.0,36,27.77,debt_consolidation,G,G2,666.0,5,8.0,3393.36,,1,18.0,0,1,1350.66,Charged Off
APP215248,2022-02-08,58,65300.0,10+ years, MORTGAGE,Verified,31100.0,36,19.45,debt_consolidation,D,D5,746.0,7,9.0,4766.92,113.8,0,,2,0,151.99,Fully Paid
APP215249,2024-10-07,45,14600.0,n/a,RENT,Not Verified,1000.0,36,22.72,credit_card,F,F3,656.0,6,10.0,5325.75,N/A,1,,1,0,424.33,Charged Off
APP215250,2023-02-11,58,65700.0,10+ years,own,Not Verified,17500.0,36,14.29,small_business,B,B5,644.0,11,12.0,549.26,25.8,0,,0,0,279.93,Fully Paid
APP215251,2023-04-10,38,117500.0,7 years,RENT,Not Verified,17900.0,36,15.49,vacation,C,C4,631.0,9,13.0,8014.18,54.1,1,,1,0,1714.07,Fully Paid
APP215252,2024-09-10,50,54400.0,10+ years, OWN,Verified,1000.0,36,12.73,credit_card,C,C4,705.0,7,11.0,5272.85,95.2,2,,0,0,604.85,Fully Paid
APP215253,2021-02-18,46,27400.0,10+ years,Mortgage,Verified,16800.0,36,19.5,debt_consolidation,D,D5,666.0,16,18.0,13506.31,0.226,1,14.0,2,0,345.15,Fully Paid
APP215254,2021-09-20,31,158300.0,7 years,own,Verified,15700.0,60,14.99,home_improvement,C,C4,674.0,10,13.0,4885.5,0.207,0,,3,0,1708.25,Fully Paid
APP215255,2021-04-28,37,93400.0,< 1 year,OWN ,Source Verified,7500.0,36,26.03,other,F,F5,617.0,9,13.0,15211.95,69.2%,0,,3,0,1736.41,Fully Paid
APP215256,08/04/2024,47,84800.0,< 1 year,OWN,Source Verified,16200.0,60,12.86,major_purchase,C,C2,666.0,5,11.0,12512.68,0.623,0,,2,0,649.82,Fully Paid
APP215257,01/13/2024,45,67400.0,10+ years,MORTGAGE,Not Verified,9500.0,36,14.71,other,C,C5,693.0,14,16.0,3072.62,59.8%,0,,1,0,1598.0,Fully Paid
APP215258,10/04/2024,45,166600.0,2 years,RENT,Verified,13400.0,60,11.72,credit_card,B,B4,705.0,10,14.0,18536.32,101.4,0,,1,0,4599.04,Fully Paid
APP215259,2021-12-17,24,44600.0,1 year,MORTGAGE ,Source Verified,34600.0,36,10.58,credit_card,B,B5,714.0,8,10.0,12011.24,45.9%,0,,0,0,371.75,Current
APP215260,2021-05-22,41,71600.0,< 1 year,Mortgage,Verified,10900.0,36,7.79,car,A,A4,672.0,13,19.0,5709.12,112.5,1,,0,0,1640.4,Current
APP215261,09/18/2022,62,53200.0,10+ years, MORTGAGE,Source Verified,17400.0,36,13.42,major_purchase,B,B4,744.0,10,15.0,3759.82,98.8%,0,,0,0,1455.95,Current
APP215262,10/27/2023,44,43800.0,8 years,Own,Not Verified,16600.0,36,17.03,debt_consolidation,D,D3,714.0,13,,10607.09,5.9%,0,,0,0,796.62,Fully Paid
APP215263,02/22/2022,33,49800.0,3 years,rent,Not Verified,6100.0,36,11.92,credit_card,B,B3,651.0,15,17.0,6813.41,82.3,0,,1,0,977.06,Fully Paid
APP215264,01/07/2023,44,44400.0,10+ years, MORTGAGE,Not Verified,5900.0,36,10.48,moving,B,B5,693.0,6,10.0,2255.47,61.2,0,,0,0,277.28,Fully Paid
APP215265,2021-09-14,29,45800.0,10+ years,RENT,Not Verified,23600.0,36,22.26,home_improvement,F,F1,630.0,11,17.0,3332.89,12.0,1,,1,0,854.63,Fully Paid
APP215266,2021-07-13,30,30600.0,n/a,Mortgage,Source Verified,13800.0,60,16.45,debt_consolidation,C,C4,720.0,15,21.0,8886.62,0.405,1,,7,0,145.51,Fully Paid
APP215267,2024-07-14,31,56400.0,10+ years,RENT,Source Verified,23700.0,36,7.1,home_improvement,A,A5,705.0,7,9.0,4048.55,38.2,0,,0,0,855.63,Fully Paid
APP215268,2024-05-29,32,110400.0,< 1 year, MORTGAGE,Verified,11600.0,60,5.3,credit_card,A,A4,750.0,11,14.0,2757.48,48.5%,0,,1,0,1537.73,Fully Paid
APP215269,2023-04-12,48,46600.0,2 years,Rent,Verified,19200.0,60,16.49,debt_consolidation,D,D1,642.0,5,6.0,7894.83,12.6,3,38.0,1,0,882.84,Fully Paid
APP215270,2022-08-18,44,56300.0,< 1 year,MORTGAGE,Not Verified,21900.0,36,11.95,small_business,B,B5,685.0,9,16.0,16788.13,8.3%,0,,1,0,1251.27,Fully Paid
APP215271,2024-03-21,36,38700.0,< 1 year,OTHER,Source Verified,1000.0,36,21.35,credit_card,E,E3,657.0,8,13.0,7818.68,66.0,2,,2,0,838.09,Late (31-120 days)
APP215272,2021-02-18,38,88000.0,10+ years,mortgage,Not Verified,9200.0,36,13.02,home_improvement,B,B5,708.0,14,21.0,3503.46,0.774,0,,1,0,1095.96,Fully Paid
APP215273,2022-12-04,46,72700.0,2 years, RENT,Not Verified,6500.0,60,16.31,credit_card,C,C4,717.0,8,14.0,2668.16,N/A,1,,1,0,1284.88,Current
APP215274,2023-05-25,52,45300.0,5 years,Mortgage,Not Verified,26000.0,36,10.83,debt_consolidation,B,B5,658.0,4,11.0,1423.52,55.7,0,24.0,0,0,804.42,Current
APP215275,2021-06-04,39,42900.0,10+ years,RENT,Not Verified,32400.0,36,10.3,credit_card,B,B4,676.0,11,15.0,4985.56,41.7%,0,,0,1,935.24,Current
APP215276,2024-07-19,41,110900.0,n/a,MORTGAGE,Source Verified,20300.0,60,17.57,other,D,D2,582.0,12,15.0,10994.3,28.3,0,,1,0,2961.24,Fully Paid
APP215277,02/08/2021,48,126400.0,1 year,RENT,Verified,18200.0,60,12.58,debt_consolidation,C,C3,712.0,11,20.0,11885.55,64.4,0,,0,0,3231.92,Fully Paid
APP215278,03/12/2023,33,37700.0,n/a,RENT ,Not Verified,1000.0,36,15.06,credit_card,B,B4,697.0,5,6.0,2279.55,0.252,1,,1,0,213.57,Current
APP215279,2022-09-05,37,59100.0,6 years, RENT,Not Verified,11300.0,36,10.24,credit_card,B,B4,731.0,8,12.0,11585.28,11.0%,1,,2,0,436.25,Fully Paid
APP215280,2024-03-17,25,75700.0,5 years,RENT,Not Verified,16900.0,36,12.2,credit_card,B,B2,724.0,7,13.0,17715.63,31.7,0,,1,0,992.81,Fully Paid
APP215281,2024-11-14,41,42000.0,< 1 year,Mortgage,Verified,18900.0,60,15.86,medical,D,D1,610.0,6,12.0,36609.88,61.2,0,,0,0,583.59,Fully Paid
APP215282,04/11/2023,43,34900.0,,Mortgage,Source Verified,20400.0,36,12.71,home_improvement,C,C3,686.0,7,11.0,2580.76,47.6,0,,0,0,820.07,Fully Paid
APP215283,2023-09-11,36,75200.0,9 years,MORTGAGE ,Verified,15000.0,36,10.24,debt_consolidation,B,B1,714.0,16,19.0,3170.99,0.679,0,,2,0,1197.09,Fully Paid
APP215284,2022-03-07,40,50900.0,1 year,RENT,Not Verified,7200.0,36,10.82,small_business,B,B2,691.0,8,12.0,37908.49,48.8,0,,0,0,526.25,Current
APP215285,2022-09-12,35,78700.0,3 years,OWN,Source Verified,16600.0,36,12.76,major_purchase,C,C5,668.0,9,16.0,10522.01,83.6,1,,2,0,1095.11,Current
APP215286,10/08/2021,21,78500.0,4 years,RENT,Not Verified,1000.0,60,10.11,moving,A,A3,690.0,11,14.0,7233.81,12.1,0,,0,0,1038.29,Current
APP215287,11/26/2023,49,32300.0,7 years,mortgage,Not Verified,23100.0,36,11.66,credit_card,B,B3,674.0,9,15.0,1823.21,69.0%,0,,0,0,610.94,Fully Paid
APP215288,12/24/2022,41,56500.0,8 years, MORTGAGE,Source Verified,1000.0,36,14.11,other,D,D1,658.0,8,12.0,33011.43,0.682,0,,0,1,902.88,Fully Paid
APP215289,2021-12-08,34,,1 year,Mortgage,Verified,10400.0,36,12.46,credit_card,B,B5,652.0,8,12.0,4408.48,98.9%,1,,0,0,1405.86,Fully Paid
APP215290,2021-01-24,44,40700.0,10+ years,MORTGAGE,Not Verified,1000.0,36,10.69,home_improvement,B,B2,644.0,11,18.0,4927.58,49.4%,1,24.0,0,0,878.66,Fully Paid
APP215291,2023-06-25,44,52400.0,10+ years,RENT,Verified,2200.0,36,11.55,credit_card,C,C1,688.0,10,16.0,12490.04,15.7%,1,,0,0,411.51,Fully Paid
APP215292,2021-11-18,30,87400.0,8 years, OWN,Not Verified,1000.0,36,12.46,debt_consolidation,C,C2,668.0,9,12.0,3491.3,27.8,0,,1,0,808.07,Current
APP215293,2024-03-04,21,56000.0,< 1 year,RENT,Source Verified,16300.0,60,5.65,credit_card,A,A2,737.0,7,13.0,11564.47,86.3%,0,,0,0,817.66,Current
APP215294,2023-01-18,35,20400.0,3 years,Mortgage,Verified,16100.0,60,21.04,vacation,E,E1,642.0,10,14.0,1533.89,102.5,0,,3,0,278.62,Charged Off
APP215295,09/25/2021,58,65500.0,10+ years,OWN,Source Verified,20200.0,36,14.93,debt_consolidation,C,C5,673.0,18,20.0,2787.92,37.7,1,,0,0,1521.35,Fully Paid
APP215296,2022-01-26,39,71900.0,8 years,Rent,Not Verified,12500.0,36,5.3,credit_card,A,A1,729.0,10,14.0,3234.34,0.215,0,,0,0,1601.41,Fully Paid
APP215297,2021-03-07,28,59800.0,10+ years,RENT,Verified,11300.0,36,14.1,medical,B,B3,683.0,6,9.0,10541.71,85.5%,1,,2,0,510.25,Fully Paid
APP215298,2023-02-18,30,33300.0,1 year, MORTGAGE,Not Verified,20800.0,36,18.24,small_business,D,D2,668.0,9,17.0,579.55,33.4,0,,0,0,401.23,Late (31-120 days)
APP215299,2024-06-07,36,53800.0,n/a,Rent,Not Verified,9600.0,36,18.23,credit_card,D,D2,685.0,10,12.0,9791.33,47.3,1,,0,0,734.8,Fully Paid
APP215300,2021-04-02,29,59000.0,n/a,RENT,Source Verified,21000.0,36,11.0,car,B,B2,632.0,9,13.0,85.53,72.0%,0,68.0,1,0,1213.43,Fully Paid
APP215301,08/13/2022,31,63500.0,4 years,other,Verified,1900.0,36,15.02,debt_consolidation,B,B5,638.0,10,13.0,1360.93,66.8,0,,1,0,514.4,Fully Paid
APP215302,02/17/2023,22,35200.0,5 years,Mortgage,Verified,14400.0,36,21.71,major_purchase,E,E4,655.0,7,11.0,9926.96,111.0,0,55.0,1,0,880.02,Current
APP215303,2024-04-01,58,39100.0,5 years,RENT,Source Verified,15600.0,36,14.66,debt_consolidation,C,C3,658.0,8,8.0,2703.96,43.2,0,,1,0,798.1,Fully Paid
APP215304,2021-06-02,21,50900.0,7 years,own,Verified,5500.0,36,10.26,major_purchase,A,A1,639.0,10,16.0,872.19,69.3,0,,1,0,1064.53,Fully Paid
APP215305,2022-06-19,50,42400.0,10+ years,RENT,Not Verified,26300.0,36,20.06,home_improvement,E,E5,592.0,11,12.0,9818.78,63.4%,1,56.0,0,0,789.7,Fully Paid
APP215306,2022-01-15,39,119300.0,7 years,RENT,Not Verified,20200.0,36,7.24,major_purchase,A,A1,669.0,6,11.0,4340.62,58.4,0,,1,1,1414.11,Current
APP215307,2023-03-01,38,122600.0,5 years,OWN,Not Verified,13900.0,36,11.66,major_purchase,A,A4,687.0,8,14.0,11433.78,73.7,2,,1,0,1501.05,Fully Paid
APP215308,2021-01-03,46,46700.0,3 years,OWN,Not Verified,16900.0,36,6.68,other,A,A5,718.0,7,14.0,32979.12,0.45,0,,2,0,377.62,Current
APP215309,2023-01-11,41,73400.0,< 1 year,RENT,Not Verified,8200.0,60,20.58,medical,E,E4,671.0,13,21.0,19627.21,1.15,0,,2,1,665.76,Current
APP215310,10/31/2022,51,26300.0,7 years,MORTGAGE,Not Verified,19100.0,36,9.53,major_purchase,A,A3,705.0,9,13.0,3254.41,61.5,0,,0,0,699.12,Fully Paid
APP215311,2024-09-18,43,53500.0,10+ years,MORTGAGE,Source Verified,11000.0,36,15.56,debt_consolidation,C,C4,718.0,15,17.0,12321.53,90.7,0,,1,0,1367.88,Current
APP215312,2021-08-13,48,142800.0,2 years,MORTGAGE,Source Verified,5300.0,36,21.42,credit_card,D,D4,654.0,5,9.0,1938.53,65.1,2,,6,0,2092.0,Charged Off
APP215313,2023-01-15,21,52100.0,n/a,OWN,Source Verified,11400.0,60,8.23,medical,A,A4,703.0,7,10.0,4343.37,73.3,0,,0,0,551.38,Current
APP215314,06/13/2023,43,117700.0,2 years,Rent,Not Verified,16100.0,36,7.39,debt_consolidation,A,A4,680.0,15,22.0,637.05,54.0,0,,2,0,2709.37,Fully Paid
APP215315,06/01/2024,46,40900.0,4 years,Own,Verified,19700.0,36,13.2,debt_consolidation,C,C1,656.0,9,13.0,7440.06,55.7,0,,0,0,240.8,Current
APP215316,2021-04-29,36,44700.0,7 years, MORTGAGE,Not Verified,8300.0,60,9.52,debt_consolidation,B,B4,,11,15.0,1141.63,,0,,0,0,469.66,Fully Paid
APP215317,2024-01-24,31,61800.0,3 years,OWN,Verified,18500.0,60,8.13,debt_consolidation,B,B1,690.0,14,16.0,12571.5,0.498,2,69.0,0,0,1586.09,Fully Paid
APP215318,2021-01-10,47,89600.0,< 1 year, RENT,Source Verified,27700.0,36,13.74,credit_card,D,D1,613.0,5,7.0,1037.3,66.8%,1,1.0,2,0,1728.92,Current
APP215319,2024-08-05,53,30600.0,2 years,RENT,Source Verified,1000.0,60,12.01,debt_consolidation,C,C3,702.0,10,14.0,6882.3,83.2,0,71.0,1,0,913.94,Fully Paid
APP215320,2024-06-13,37,48100.0,10+ years,OWN,Not Verified,3000.0,36,11.57,major_purchase,B,B3,711.0,8,11.0,4443.11,30.6,0,,0,0,1405.82,Fully Paid
APP215321,2022-11-14,49,32100.0,2 years,OWN,Verified,23900.0,36,16.97,home_improvement,C,C4,717.0,11,14.0,44920.86,91.8,0,66.0,0,0,275.48,Current
APP215322,2024-06-08,35,153400.0,10+ years,OWN,Not Verified,11300.0,36,16.36,debt_consolidation,C,C5,660.0,12,19.0,9628.42,77.1,0,17.0,1,0,1782.27,Fully Paid
APP215323,06/09/2023,25,57700.0,4 years,other,Not Verified,1900.0,60,15.64,other,C,C5,634.0,8,12.0,91.37,0.992,0,,1,1,928.12,Fully Paid
APP215324,2024-10-09,30,64600.0,1 year,RENT,Not Verified,35700.0,60,15.48,home_improvement,D,D5,658.0,7,8.0,8060.44,87.9%,0,29.0,1,0,766.92,Current
APP215325,2021-11-07,44,68600.0,< 1 year,RENT,Not Verified,9000.0,60,12.53,credit_card,C,C1,658.0,6,9.0,7761.33,18.6%,1,39.0,1,0,983.99,Fully Paid
APP215326,2021-06-23,38,57500.0,2 years,RENT,Not Verified,21100.0,60,9.64,debt_consolidation,A,A4,646.0,11,15.0,5157.29,1.009,0,,1,1,982.06,Fully Paid
APP215327,2024-03-20,47,26700.0,7 years,rent,Verified,14000.0,36,10.43,small_business,B,B3,761.0,9,12.0,4104.54,9.0%,1,,0,0,449.91,Fully Paid
APP215328,2024-05-03,21,151300.0,1 year,MORTGAGE,Verified,8400.0,36,9.13,debt_consolidation,B,B4,645.0,8,10.0,12028.76,30.7,1,,2,0,1349.71,Fully Paid
APP215329,06/13/2023,30,69100.0,10+ years,rent,Verified,24200.0,60,26.76,vacation,G,G2,563.0,9,9.0,14916.78,72.8,1,,1,0,594.22,Current
APP215330,2022-11-19,42,29000.0,3 years,RENT,Not Verified,12700.0,36,17.12,debt_consolidation,D,D4,654.0,12,15.0,13119.44,0.737,1,33.0,2,0,264.55,Fully Paid
APP215331,2022-08-05,33,51400.0,4 years,Mortgage,Source Verified,15800.0,36,13.17,home_improvement,C,C4,644.0,9,12.0,1634.23,103.8,1,51.0,2,0,597.52,Fully Paid
APP215332,05/28/2022,46,26400.0,< 1 year,OWN,Not Verified,16500.0,60,10.42,small_business,B,B3,669.0,13,19.0,1577.11,,1,,2,0,363.41,Fully Paid
APP215333,02/07/2022,37,67500.0,3 years,MORTGAGE,Verified,20700.0,36,29.36,medical,G,G5,690.0,8,,9952.58,28.2,1,67.0,2,0,1494.94,Fully Paid
APP215334,2024-02-01,27,56100.0,9 years,rent,Source Verified,10100.0,36,15.09,debt_consolidation,B,B5,616.0,12,14.0,31390.93,18.4,1,25.0,1,0,216.94,Current
APP215335,2022-08-27,52,,5 years,Mortgage,Verified,10900.0,60,14.0,credit_card,C,C2,641.0,9,14.0,24623.02,63.7,0,,1,0,1395.47,Fully Paid
APP215336,2023-03-21,55,36700.0,6 years,OWN,Source Verified,1000.0,36,29.09,car,G,G4,603.0,10,16.0,314.52,0.662,2,25.0,2,1,869.33,Fully Paid
APP215337,04/15/2024,40,23300.0,3 years, MORTGAGE,Verified,15600.0,60,12.83,home_improvement,C,C1,722.0,6,10.0,7684.78,N/A,1,,1,0,0.0,Fully Paid
APP215338,2023-08-01,46,81700.0,2 years,mortgage,Source Verified,1000.0,60,17.47,car,D,D3,619.0,18,22.0,19268.44,67.3,0,,1,0,469.51,Fully Paid
APP215339,05/15/2024,40,69700.0,10+ years,RENT,Not Verified,14800.0,36,17.68,debt_consolidation,C,C5,678.0,14,16.0,1106.28,53.2%,0,,2,0,1036.27,Current
APP215340,08/25/2022,33,77600.0,10+ years,RENT,Verified,22200.0,36,10.35,home_improvement,A,A5,694.0,12,14.0,1260.91,47.0%,0,,1,0,402.24,Fully Paid
APP215341,02/02/2022,25,30700.0,2 years, OWN,Source Verified,10300.0,36,11.97,debt_consolidation,B,B5,713.0,11,14.0,16408.42,57.5,0,28.0,0,0,622.94,Current
APP215342,2024-06-05,33,43500.0,10+ years,OWN,Not Verified,31200.0,36,14.35,small_business,C,C3,599.0,11,15.0,5704.52,29.0%,3,,0,0,421.31,Charged Off
APP215343,2024-11-03,29,59200.0,4 years,Mortgage,Source Verified,26900.0,36,6.99,credit_card,A,A1,755.0,11,18.0,11521.42,41.3,0,,0,0,844.55,Fully Paid
APP215344,2022-01-21,44,35700.0,< 1 year,RENT ,Verified,5500.0,36,10.56,home_improvement,B,B5,699.0,4,4.0,7463.86,22.6,0,,1,0,481.61,Current
APP215345,10/18/2023,55,100800.0,< 1 year,RENT,Source Verified,10600.0,36,11.94,debt_consolidation,B,B4,703.0,7,8.0,8295.24,107.9,0,,0,0,1712.16,Fully Paid
APP215346,01/03/2023,31,44400.0,10+ years,RENT,Not Verified,22600.0,60,11.0,debt_consolidation,C,C2,741.0,10,15.0,801.7,15.0,1,,2,0,571.22,Fully Paid
APP215347,05/13/2023,39,62300.0,7 years,RENT,Source Verified,17500.0,36,18.64,car,D,D3,639.0,12,16.0,2396.64,15.2,1,,0,0,1022.27,Fully Paid
APP215348,2021-10-10,21,36800.0,2 years,RENT ,Verified,22400.0,36,12.62,credit_card,C,C2,679.0,8,12.0,2369.16,37.3,1,,0,0,959.63,Fully Paid
APP215349,04/23/2021,33,35600.0,10+ years,rent,Not Verified,1000.0,36,16.71,vacation,D,D1,688.0,11,14.0,2079.73,N/A,0,,1,0,939.47,Current
APP215350,2022-06-30,31,58700.0,2 years,RENT,Source Verified,12600.0,36,23.43,debt_consolidation,F,F4,689.0,5,8.0,18489.68,30.5,0,,0,0,1096.59,Fully Paid
APP215351,2024-08-06,59,18200.0,8 years,MORTGAGE,Not Verified,21400.0,36,15.74,home_improvement,D,D2,587.0,9,13.0,6200.28,90.0%,1,,1,0,514.06,Fully Paid
APP215352,2021-07-06,54,43600.0,n/a,mortgage,Source Verified,20700.0,60,15.0,debt_consolidation,C,C4,657.0,10,,4665.79,0.543,0,18.0,2,0,1151.23,Fully Paid
APP215353,2022-08-22,46,47000.0,< 1 year,RENT ,Not Verified,31700.0,60,18.35,credit_card,D,D3,656.0,9,15.0,10420.75,73.9%,1,70.0,1,0,565.41,Fully Paid
APP215354,2022-01-11,24,52200.0,4 years,OWN,Source Verified,13700.0,36,22.8,small_business,F,F3,631.0,14,18.0,868.14,91.5,0,,2,0,1056.87,Fully Paid
APP215355,2024-02-09,41,24500.0,8 years,MORTGAGE,Verified,16300.0,36,15.05,home_improvement,C,C3,678.0,9,11.0,1393.95,0.612,0,,0,0,524.05,Fully Paid
APP215356,02/27/2023,50,53800.0,6 years,RENT,Verified,12500.0,36,19.23,credit_card,D,D5,624.0,7,9.0,18580.23,53.3,0,,0,0,554.95,Fully Paid
APP215357,2024-03-29,26,60100.0,10+ years,mortgage,Source Verified,6600.0,60,10.23,debt_consolidation,A,A3,744.0,12,17.0,3166.59,N/A,0,,0,0,1204.05,Fully Paid
APP215358,2022-08-14,63,92600.0,1 year,MORTGAGE,Verified,22500.0,60,17.13,credit_card,C,C5,634.0,13,16.0,2548.58,29.4,0,,1,1,2239.67,Fully Paid
APP215359,2024-07-02,40,64100.0,3 years,Rent,Source Verified,4400.0,36,8.33,debt_consolidation,A,A1,698.0,9,12.0,1257.42,66.9%,0,,0,0,2111.22,Fully Paid
APP215360,2024-03-04,36,80300.0,n/a,RENT,Source Verified,12000.0,36,13.01,major_purchase,B,B3,655.0,8,11.0,6085.53,35.6,0,,1,0,1465.88,Fully Paid
APP215361,2021-02-17,48,116900.0,7 years,RENT ,Not Verified,22800.0,36,27.45,home_improvement,G,G4,634.0,10,17.0,4670.44,53.5%,0,41.0,3,2,2158.04,Charged Off
APP215362,2021-04-12,47,57600.0,10+ years,MORTGAGE,Source Verified,10400.0,36,11.54,home_improvement,B,B4,673.0,15,19.0,2553.23,109.7%,0,,0,0,288.16,Fully Paid
APP215363,2022-01-23,46,64300.0,2 years,mortgage,Verified,17700.0,36,13.08,debt_consolidation,B,B2,710.0,8,11.0,16376.19,85.2,0,,1,0,1298.02,Fully Paid
APP215364,2022-04-28,60,,1 year,RENT,Not Verified,34800.0,36,21.08,debt_consolidation,E,E5,584.0,7,12.0,9066.56,0.993,1,,0,0,610.67,Current
APP215365,2024-10-15,42,90400.0,10+ years,MORTGAGE,Not Verified,22500.0,60,21.6,major_purchase,E,E5,676.0,6,11.0,16389.21,0.692,1,,1,0,702.6,Fully Paid
APP215366,2024-02-17,41,27900.0,1 year,MORTGAGE,Source Verified,24500.0,36,11.62,major_purchase,B,B4,677.0,6,12.0,7934.14,46.4%,1,45.0,1,0,518.9,Fully Paid
APP215367,09/01/2023,45,50000.0,n/a,rent,Verified,21900.0,36,16.18,debt_consolidation,D,D5,633.0,9,14.0,3345.68,119.6,0,,1,0,776.05,Fully Paid
APP215368,2024-03-06,46,49400.0,1 year,MORTGAGE,Verified,6300.0,36,16.59,debt_consolidation,D,D4,662.0,11,13.0,3015.55,N/A,0,,2,0,947.83,Current
APP215369,2024-02-12,37,41000.0,3 years,mortgage,Verified,16800.0,36,11.57,credit_card,B,B3,690.0,13,20.0,872.91,61.0,1,,1,0,911.36,Fully Paid
APP215370,02/19/2022,36,51500.0,10+ years,Rent,Not Verified,10500.0,60,9.95,debt_consolidation,B,B1,716.0,9,10.0,9504.48,25.4%,1,,0,0,1114.65,Fully Paid
APP215371,2023-08-12,44,130400.0,< 1 year,OWN,Not Verified,9300.0,36,8.76,vacation,A,A2,667.0,5,10.0,3037.66,4.2,0,,0,0,2884.21,Fully Paid
APP215372,2023-05-26,29,45700.0,1 year,RENT,Not Verified,19200.0,60,11.01,credit_card,B,B5,720.0,6,11.0,8631.82,42.1%,1,,0,0,782.65,Fully Paid
APP215373,11/02/2024,27,82400.0,3 years,RENT,Source Verified,18800.0,36,18.31,debt_consolidation,E,E1,630.0,14,18.0,6049.49,0.366,2,,3,0,1691.74,Fully Paid
APP215374,2023-02-06,48,61600.0,10+ years,RENT,Verified,20700.0,36,6.06,small_business,A,A1,695.0,4,6.0,4051.84,69.2%,0,,0,0,1458.51,Fully Paid
APP215375,2023-03-05,36,50500.0,5 years,Mortgage,Not Verified,12000.0,36,11.18,debt_consolidation,C,C4,655.0,7,11.0,14623.72,53.8%,1,,0,0,717.33,Fully Paid
